gene_symbol,mean_coef,median_coef,abs_mean_coef,nonzero_frac,in_clingen_hcvd
RN7SL461P,0.0,0.0,0.0,0.0,False
ENSG00000243802,0.0,0.0,0.0,0.0,False
RPL7P18,0.0,0.0,0.0,0.0,False
CFAP61-AS1,0.0,0.0,0.0,0.0,False
APOBEC3D,0.0,0.0,0.0,0.0,False
ENSG00000243813,0.0,0.0,0.0,0.0,False
RN7SL189P,0.0,0.0,0.0,0.0,False
ENSG00000243818,0.0,0.0,0.0,0.0,False
RN7SL832P,0.0,0.0,0.0,0.0,False
RPL12P6,0.0,0.0,0.0,0.0,False
ENSG00000243828,0.0,0.0,0.0,0.0,False
ENSG00000243829,0.0,0.0,0.0,0.0,False
ENSG00000243830,0.0,0.0,0.0,0.0,False
WDR86-AS1,0.0,0.0,0.0,0.0,False
PSMC1P7,0.0,0.0,0.0,0.0,False
RPL17P33,0.0,0.0,0.0,0.0,False
RN7SL30P,0.0,0.0,0.0,0.0,False
RN7SL610P,0.0,0.0,0.0,0.0,False
CFAP44-AS1,0.0,0.0,0.0,0.0,False
RN7SL67P,0.0,0.0,0.0,0.0,False
RN7SL551P,0.0,0.0,0.0,0.0,False
RPL5P17,0.0,0.0,0.0,0.0,False
RN7SL236P,0.0,0.0,0.0,0.0,False
RN7SL487P,0.0,0.0,0.0,0.0,False
RN7SL464P,0.0,0.0,0.0,0.0,False
RN7SL419P,0.0,0.0,0.0,0.0,False
ENSG00000243885,0.0,0.0,0.0,0.0,False
ENSG00000243886,0.0,0.0,0.0,0.0,False
ENSG00000243888,0.0,0.0,0.0,0.0,False
RPS3AP16,0.0,0.0,0.0,0.0,False
OR2A7,0.0,0.0,0.0,0.0,False
EGFL8,0.0,0.0,0.0,0.0,False
ENSG00000243902,0.0,0.0,0.0,0.0,False
RPSAP5,0.0,0.0,0.0,0.0,False
RN7SL679P,0.0,0.0,0.0,0.0,False
TUBA4B,0.0,0.0,0.0,0.0,False
RN7SL430P,0.0,0.0,0.0,0.0,False
RPL5P14,0.0,0.0,0.0,0.0,False
THAP12P2,0.0,0.0,0.0,0.0,False
ENSG00000243916,0.0,0.0,0.0,0.0,False
EIF4BP8,0.0,0.0,0.0,0.0,False
RPS24P18,0.0,0.0,0.0,0.0,False
TIPARP-AS1,0.0,0.0,0.0,0.0,False
MRPS6,0.0,0.0,0.0,0.0,False
RPS12P21,0.0,0.0,0.0,0.0,False
ZNF512,0.0,0.0,0.0,0.0,False
ENSG00000243944,0.0,0.0,0.0,0.0,False
RN7SL308P,0.0,0.0,0.0,0.0,False
ENSG00000243953,0.0,0.0,0.0,0.0,False
RN7SL743P,0.0,0.0,0.0,0.0,False
GSTA1,0.0,0.0,0.0,0.0,False
RN7SL647P,0.0,0.0,0.0,0.0,False
PSMB9,0.0,0.0,0.0,0.0,False
RN7SL684P,0.0,0.0,0.0,0.0,False
ENSG00000243960,0.0,0.0,0.0,0.0,False
RPL23AP65,0.0,0.0,0.0,0.0,False
NBPF5P,0.0,0.0,0.0,0.0,False
RN7SL402P,0.0,0.0,0.0,0.0,False
PPIEL,0.0,0.0,0.0,0.0,False
VTI1BP1,0.0,0.0,0.0,0.0,False
RN7SL523P,0.0,0.0,0.0,0.0,False
H3P13,0.0,0.0,0.0,0.0,False
RTL9,0.0,0.0,0.0,0.0,False
ENSG00000243979,0.0,0.0,0.0,0.0,False
RN7SL702P,0.0,0.0,0.0,0.0,False
ENSG00000243981,0.0,0.0,0.0,0.0,False
ENO1P3,0.0,0.0,0.0,0.0,False
RPS24P17,0.0,0.0,0.0,0.0,False
ACY1,0.0,0.0,0.0,0.0,False
ENSG00000243995,0.0,0.0,0.0,0.0,False
RPSAP39,0.0,0.0,0.0,0.0,False
RN7SL143P,0.0,0.0,0.0,0.0,False
RPS3AP19,0.0,0.0,0.0,0.0,False
NFS1,0.0,0.0,0.0,0.0,False
RN7SL799P,0.0,0.0,0.0,0.0,False
B3GAT3P1,0.0,0.0,0.0,0.0,False
RPL35P6,0.0,0.0,0.0,0.0,False
RPS2P24,0.0,0.0,0.0,0.0,False
MT1HL1,0.0,0.0,0.0,0.0,False
ENSG00000244021,0.0,0.0,0.0,0.0,False
FAM86DP,0.0,0.0,0.0,0.0,False
RN7SL424P,0.0,0.0,0.0,0.0,False
UBE2H-DT,0.0,0.0,0.0,0.0,False
DDOST,0.0,0.0,0.0,0.0,False
IL12A-AS1,0.0,0.0,0.0,0.0,False
LINC01011,0.0,0.0,0.0,0.0,False
RN7SL735P,0.0,0.0,0.0,0.0,False
TMEM199,0.0,0.0,0.0,0.0,False
RPS18P6,0.0,0.0,0.0,0.0,False
DEFB109F,0.0,0.0,0.0,0.0,False
RPL5P24,0.0,0.0,0.0,0.0,False
RPL13AP2,0.0,0.0,0.0,0.0,False
ENSG00000244055,0.0,0.0,0.0,0.0,False
RN7SL417P,0.0,0.0,0.0,0.0,False
RPS2P41,0.0,0.0,0.0,0.0,False
ENSG00000244061,0.0,0.0,0.0,0.0,False
ENSG00000244062,0.0,0.0,0.0,0.0,False
ENSG00000244063,0.0,0.0,0.0,0.0,False
MARK2P17,0.0,0.0,0.0,0.0,False
RN7SL148P,0.0,0.0,0.0,0.0,False
GSTA2,0.0,0.0,0.0,0.0,False
RPL9P33,0.0,0.0,0.0,0.0,False
RPS4XP6,0.0,0.0,0.0,0.0,False
RN7SL833P,0.0,0.0,0.0,0.0,False
ENSG00000244086,0.0,0.0,0.0,0.0,False
RPL23AP44,0.0,0.0,0.0,0.0,False
RN7SL483P,0.0,0.0,0.0,0.0,False
SPRR2F,0.0,0.0,0.0,0.0,False
RPS4XP17,0.0,0.0,0.0,0.0,False
HMGN1P10,0.0,0.0,0.0,0.0,False
RN7SL659P,0.0,0.0,0.0,0.0,False
RN7SL250P,0.0,0.0,0.0,0.0,False
RN7SL508P,0.0,0.0,0.0,0.0,False
ENSG00000244113,0.0,0.0,0.0,0.0,False
DNAJC25-GNG10,0.0,0.0,0.0,0.0,False
IGKV2-28,0.0,0.0,0.0,0.0,False
PDCL3P4,0.0,0.0,0.0,0.0,False
UGT1A7,0.0,0.0,0.0,0.0,False
ATP1B3-AS1,0.0,0.0,0.0,0.0,False
ENSG00000244125,0.0,0.0,0.0,0.0,False
LINC01322,0.0,0.0,0.0,0.0,False
RPSAP51,0.0,0.0,0.0,0.0,False
RPS12P20,0.0,0.0,0.0,0.0,False
ENSG00000244137,0.0,0.0,0.0,0.0,False
RN7SL397P,0.0,0.0,0.0,0.0,False
ENSG00000244144,0.0,0.0,0.0,0.0,False
ENSG00000244146,0.0,0.0,0.0,0.0,False
ENSG00000244151,0.0,0.0,0.0,0.0,False
WWP1P1,0.0,0.0,0.0,0.0,False
EIF4E2P2,0.0,0.0,0.0,0.0,False
CALHM6-AS1,0.0,0.0,0.0,0.0,False
RPS27AP13,0.0,0.0,0.0,0.0,False
FLNB-AS1,0.0,0.0,0.0,0.0,False
P2RY11,0.0,0.0,0.0,0.0,False
ENSG00000244167,0.0,0.0,0.0,0.0,False
PBX2P1,0.0,0.0,0.0,0.0,False
ENSG00000244176,0.0,0.0,0.0,0.0,False
PPIAP71,0.0,0.0,0.0,0.0,False
PELP1-DT,0.0,0.0,0.0,0.0,False
TMEM141,0.0,0.0,0.0,0.0,False
ENSG00000244192,0.0,0.0,0.0,0.0,False
ENSG00000244193,0.0,0.0,0.0,0.0,False
PPIAP15,0.0,0.0,0.0,0.0,False
RN7SL766P,0.0,0.0,0.0,0.0,False
ARHGEF35-AS1,0.0,0.0,0.0,0.0,False
FOXP1-AS1,0.0,0.0,0.0,0.0,False
C4A,0.0,0.0,0.0,0.0,False
ZFAND6P1,0.0,0.0,0.0,0.0,False
LINC02016,0.0,0.0,0.0,0.0,False
RPS4XP10,0.0,0.0,0.0,0.0,False
RN7SL81P,0.0,0.0,0.0,0.0,False
TMEM225B,0.0,0.0,0.0,0.0,False
ILF2P1,0.0,0.0,0.0,0.0,False
LRRC77P,0.0,0.0,0.0,0.0,False
RPL26P35,0.0,0.0,0.0,0.0,False
RN7SL151P,0.0,0.0,0.0,0.0,False
RN7SL698P,0.0,0.0,0.0,0.0,False
GMCL2,0.0,0.0,0.0,0.0,False
RN7SL604P,0.0,0.0,0.0,0.0,False
ENSG00000244237,0.0,0.0,0.0,0.0,False
ICA1-AS1,0.0,0.0,0.0,0.0,False
IFITM10,0.0,0.0,0.0,0.0,False
ENSG00000244245,0.0,0.0,0.0,0.0,False
ENSG00000244251,0.0,0.0,0.0,0.0,False
RN7SL130P,0.0,0.0,0.0,0.0,False
ENSG00000244259,0.0,0.0,0.0,0.0,False
ENSG00000244260,0.0,0.0,0.0,0.0,False
RN7SL597P,0.0,0.0,0.0,0.0,False
SIAH2-AS1,0.0,0.0,0.0,0.0,False
ENSG00000244266,0.0,0.0,0.0,0.0,False
RPL34P22,0.0,0.0,0.0,0.0,False
ENSG00000244268,0.0,0.0,0.0,0.0,False
RPL32P29,0.0,0.0,0.0,0.0,False
PGBD4P1,0.0,0.0,0.0,0.0,False
DBNDD2,0.0,0.0,0.0,0.0,False
ENSG00000244278,0.0,0.0,0.0,0.0,False
ECEL1P2,0.0,0.0,0.0,0.0,False
ITGB5-AS1,0.0,0.0,0.0,0.0,False
OR9N1P,0.0,0.0,0.0,0.0,False
RN7SL740P,0.0,0.0,0.0,0.0,False
RN7SL168P,0.0,0.0,0.0,0.0,False
RN7SL465P,0.0,0.0,0.0,0.0,False
GATA2-AS1,0.0,0.0,0.0,0.0,False
AOX3P,0.0,0.0,0.0,0.0,False
ENSG00000244306,0.0,0.0,0.0,0.0,False
RN7SL395P,0.0,0.0,0.0,0.0,False
RN7SL762P,0.0,0.0,0.0,0.0,False
ENSG00000244310,0.0,0.0,0.0,0.0,False
ENSG00000244313,0.0,0.0,0.0,0.0,False
RN7SL36P,0.0,0.0,0.0,0.0,False
RN7SL252P,0.0,0.0,0.0,0.0,False
LINC01326,0.0,0.0,0.0,0.0,False
RN7SL814P,0.0,0.0,0.0,0.0,False
ENSG00000244327,0.0,0.0,0.0,0.0,False
RN7SL845P,0.0,0.0,0.0,0.0,False
ENSG00000244331,0.0,0.0,0.0,0.0,False
ENSG00000244332,0.0,0.0,0.0,0.0,False
RN7SL687P,0.0,0.0,0.0,0.0,False
LINC00698,0.0,0.0,0.0,0.0,False
ENSG00000244345,0.0,0.0,0.0,0.0,False
ENSG00000244346,0.0,0.0,0.0,0.0,False
ENSG00000244349,0.0,0.0,0.0,0.0,False
LY6G6D,0.0,0.0,0.0,0.0,False
RN7SL398P,0.0,0.0,0.0,0.0,False
RN7SL145P,0.0,0.0,0.0,0.0,False
RPL30P7,0.0,0.0,0.0,0.0,False
RPL7P23,0.0,0.0,0.0,0.0,False
PFN1P8,0.0,0.0,0.0,0.0,False
RN7SL423P,0.0,0.0,0.0,0.0,False
RN7SL636P,0.0,0.0,0.0,0.0,False
RPS2P45,0.0,0.0,0.0,0.0,False
ENSG00000244380,0.0,0.0,0.0,0.0,False
FAM3D-AS1,0.0,0.0,0.0,0.0,False
RN7SL359P,0.0,0.0,0.0,0.0,False
RN7SL242P,0.0,0.0,0.0,0.0,False
RPS6P22,0.0,0.0,0.0,0.0,False
RN7SL330P,0.0,0.0,0.0,0.0,False
RN7SL251P,0.0,0.0,0.0,0.0,False
RN7SL216P,0.0,0.0,0.0,0.0,False
ETV5,0.0,0.0,0.0,0.0,False
KRTAP5-7,0.0,0.0,0.0,0.0,False
CFHR1,0.0,0.0,0.0,0.0,False
RPL38P3,0.0,0.0,0.0,0.0,False
RN7SL268P,0.0,0.0,0.0,0.0,False
IGKV3-15,0.0,0.0,0.0,0.0,False
ENSG00000244441,0.0,0.0,0.0,0.0,False
EGFL8,0.0,0.0,0.0,0.0,False
RPL34P21,0.0,0.0,0.0,0.0,False
ENO1P1,0.0,0.0,0.0,0.0,False
ENSG00000244459,0.0,0.0,0.0,0.0,False
RBM12,0.0,0.0,0.0,0.0,False
ENSG00000244464,0.0,0.0,0.0,0.0,False
ENSG00000244468,0.0,0.0,0.0,0.0,False
TPTE2P3,0.0,0.0,0.0,0.0,False
UGT1A4,0.0,0.0,0.0,0.0,False
ERVFRD-1,0.0,0.0,0.0,0.0,False
OR2A1-AS1,0.0,0.0,0.0,0.0,False
ENSG00000244480,0.0,0.0,0.0,0.0,False
LILRA6,0.0,0.0,0.0,0.0,False
RPL18P13,0.0,0.0,0.0,0.0,False
SCARF2,0.0,0.0,0.0,0.0,False
RWDD4P1,0.0,0.0,0.0,0.0,False
ENSG00000244491,0.0,0.0,0.0,0.0,False
SLC9A9-AS2,0.0,0.0,0.0,0.0,False
RN7SL623P,0.0,0.0,0.0,0.0,False
HDAC11-AS1,0.0,0.0,0.0,0.0,False
ENSG00000244503,0.0,0.0,0.0,0.0,False
APOBEC3C,0.0,0.0,0.0,0.0,False
ENSG00000244510,0.0,0.0,0.0,0.0,False
RN7SL28P,0.0,0.0,0.0,0.0,False
EOGT-DT,0.0,0.0,0.0,0.0,False
RN7SL125P,0.0,0.0,0.0,0.0,False
KRT18P34,0.0,0.0,0.0,0.0,False
RN7SL700P,0.0,0.0,0.0,0.0,False
ENSG00000244527,0.0,0.0,0.0,0.0,False
SEPTIN14P2,0.0,0.0,0.0,0.0,False
RN7SL380P,0.0,0.0,0.0,0.0,False
RN7SL211P,0.0,0.0,0.0,0.0,False
ENSG00000244535,0.0,0.0,0.0,0.0,False
ENSG00000244538,0.0,0.0,0.0,0.0,False
RPL35AP29,0.0,0.0,0.0,0.0,False
LINC01213,0.0,0.0,0.0,0.0,False
RN7SL446P,0.0,0.0,0.0,0.0,False
ODCP,0.0,0.0,0.0,0.0,False
KCNK15-AS1,0.0,0.0,0.0,0.0,False
ENSG00000244560,0.0,0.0,0.0,0.0,False
RPS26P19,0.0,0.0,0.0,0.0,False
PRICKLE2-DT,0.0,0.0,0.0,0.0,False
RN7SL654P,0.0,0.0,0.0,0.0,False
RPL30P11,0.0,0.0,0.0,0.0,False
IGKV1-27,0.0,0.0,0.0,0.0,False
LINC01391,0.0,0.0,0.0,0.0,False
RPL21P120,0.0,0.0,0.0,0.0,False
RPL12P33,0.0,0.0,0.0,0.0,False
WNT5A-AS1,0.0,0.0,0.0,0.0,False
RAD21L1,0.0,0.0,0.0,0.0,False
ENSG00000244593,0.0,0.0,0.0,0.0,False
ENSG00000244604,0.0,0.0,0.0,0.0,False
CCDC13,0.0,0.0,0.0,0.0,False
RN7SL756P,0.0,0.0,0.0,0.0,False
ASPRV1,0.0,0.0,0.0,0.0,False
RN7SL334P,0.0,0.0,0.0,0.0,False
ENSG00000244619,0.0,0.0,0.0,0.0,False
ENSG00000244620,0.0,0.0,0.0,0.0,False
OR2AE1,0.0,0.0,0.0,0.0,False
MIATNB,0.0,0.0,0.0,0.0,False
TPTEP2,0.0,0.0,0.0,0.0,False
ENSG00000244630,0.0,0.0,0.0,0.0,False
RN7SL863P,0.0,0.0,0.0,0.0,False
RPLP0P8,0.0,0.0,0.0,0.0,False
RPS26P43,0.0,0.0,0.0,0.0,False
RN7SL396P,0.0,0.0,0.0,0.0,False
LINC02086,0.0,0.0,0.0,0.0,False
ENSG00000244650,0.0,0.0,0.0,0.0,False
ENSG00000244662,0.0,0.0,0.0,0.0,False
RN7SL280P,0.0,0.0,0.0,0.0,False
LY6G5B,0.0,0.0,0.0,0.0,False
ENSG00000244675,0.0,0.0,0.0,0.0,False
ENSG00000244676,0.0,0.0,0.0,0.0,False
RN7SL706P,0.0,0.0,0.0,0.0,False
MTHFD2P1,0.0,0.0,0.0,0.0,False
FCGR2C,0.0,0.0,0.0,0.0,False
UBE2V1,0.0,0.0,0.0,0.0,False
RPL10AP1,0.0,0.0,0.0,0.0,False
RN7SL724P,0.0,0.0,0.0,0.0,False
PTCHD4,0.0,0.0,0.0,0.0,False
HCG17,0.0,0.0,0.0,0.0,False
ENSG00000244701,0.0,0.0,0.0,0.0,False
CD46P1,0.0,0.0,0.0,0.0,False
RPLP0P10,0.0,0.0,0.0,0.0,False
ENSG00000244706,0.0,0.0,0.0,0.0,False
RN7SL47P,0.0,0.0,0.0,0.0,False
ENSG00000244712,0.0,0.0,0.0,0.0,False
ENSG00000244716,0.0,0.0,0.0,0.0,False
RPS27P14,0.0,0.0,0.0,0.0,False
NT5C3AP2,0.0,0.0,0.0,0.0,False
HLA-L,0.0,0.0,0.0,0.0,False
RPSAP29,0.0,0.0,0.0,0.0,False
ASLP1,0.0,0.0,0.0,0.0,False
ENSG00000244730,0.0,0.0,0.0,0.0,False
C4A,0.0,0.0,0.0,0.0,False
RN7SL870P,0.0,0.0,0.0,0.0,False
ENSG00000244733,0.0,0.0,0.0,0.0,False
ENSG00000244738,0.0,0.0,0.0,0.0,False
ENSG00000244740,0.0,0.0,0.0,0.0,False
RPL35AP27,0.0,0.0,0.0,0.0,False
RN7SL153P,0.0,0.0,0.0,0.0,False
CRYBB2,0.0,0.0,0.0,0.0,False
RPL15P21,0.0,0.0,0.0,0.0,False
N4BP2L2,0.0,0.0,0.0,0.0,False
ENSG00000244756,0.0,0.0,0.0,0.0,False
ENSG00000244757,0.0,0.0,0.0,0.0,False
ENSG00000244791,0.0,0.0,0.0,0.0,False
GABPB1-AS1,0.0,0.0,0.0,0.0,False
MTCYBP18,0.0,0.0,0.0,0.0,False
ALKBH3-AS1,0.0,0.0,0.0,0.0,False
ENSG00000244932,0.0,0.0,0.0,0.0,False
RUFY1-AS1,0.0,0.0,0.0,0.0,False
ENSG00000244953,0.0,0.0,0.0,0.0,False
LIFR-AS1,0.0,0.0,0.0,0.0,False
ENSG00000244998,0.0,0.0,0.0,0.0,False
ENSG00000245008,0.0,0.0,0.0,0.0,False
LINC02453,0.0,0.0,0.0,0.0,False
ENSG00000245025,0.0,0.0,0.0,0.0,False
ENSG00000245059,0.0,0.0,0.0,0.0,False
LINC00847,0.0,0.0,0.0,0.0,False
IGFBP7-AS1,0.0,0.0,0.0,0.0,False
MIR3150BHG,0.0,0.0,0.0,0.0,False
A2M-AS1,0.0,0.0,0.0,0.0,False
SMARCA5-AS1,0.0,0.0,0.0,0.0,False
MALINC1,0.0,0.0,0.0,0.0,False
ARAP1-AS2,0.0,0.0,0.0,0.0,False
RNF139-DT,0.0,0.0,0.0,0.0,False
ENSG00000245156,0.0,0.0,0.0,0.0,False
LINC00861,0.0,0.0,0.0,0.0,False
EEF1A1P4,0.0,0.0,0.0,0.0,False
GALNT7-DT,0.0,0.0,0.0,0.0,False
USP2-AS1,0.0,0.0,0.0,0.0,False
ENSG00000245261,0.0,0.0,0.0,0.0,False
SAP30L-AS1,0.0,0.0,0.0,0.0,False
ASAH1-AS1,0.0,0.0,0.0,0.0,False
CYP2U1-AS1,0.0,0.0,0.0,0.0,False
ARNTL2-AS1,0.0,0.0,0.0,0.0,False
MRNIP-DT,0.0,0.0,0.0,0.0,False
H2AZ1-DT,0.0,0.0,0.0,0.0,False
DEPTOR-AS1,0.0,0.0,0.0,0.0,False
CXXC4-AS1,0.0,0.0,0.0,0.0,False
ENSG00000245385,0.0,0.0,0.0,0.0,False
TTC9-DT,0.0,0.0,0.0,0.0,False
LINC02447,0.0,0.0,0.0,0.0,False
LINC01585,0.0,0.0,0.0,0.0,False
ENSG00000245482,0.0,0.0,0.0,0.0,False
MSANTD2-AS1,0.0,0.0,0.0,0.0,False
LINC02709,0.0,0.0,0.0,0.0,False
LINC00461,0.0,0.0,0.0,0.0,False
RORA-AS1,0.0,0.0,0.0,0.0,False
LNCRNA-IUR,0.0,0.0,0.0,0.0,False
SCAMP1-AS1,0.0,0.0,0.0,0.0,False
FAM111A-DT,0.0,0.0,0.0,0.0,False
BDNF-AS,0.0,0.0,0.0,0.0,False
DACT3-AS1,0.0,0.0,0.0,0.0,False
DDX11-AS1,0.0,0.0,0.0,0.0,False
KLRK1-AS1,0.0,0.0,0.0,0.0,False
ENSG00000245651,0.0,0.0,0.0,0.0,False
LINC02211,0.0,0.0,0.0,0.0,False
ENSG00000245667,0.0,0.0,0.0,0.0,False
ZNF585B,0.0,0.0,0.0,0.0,False
FRG1-DT,0.0,0.0,0.0,0.0,False
ENSG00000245688,0.0,0.0,0.0,0.0,False
CRNDE,0.0,0.0,0.0,0.0,False
NADK2-AS1,0.0,0.0,0.0,0.0,False
ENSG00000245719,0.0,0.0,0.0,0.0,False
LINC02226,0.0,0.0,0.0,0.0,False
ENSG00000245748,0.0,0.0,0.0,0.0,False
DRAIC,0.0,0.0,0.0,0.0,False
ENSG00000245768,0.0,0.0,0.0,0.0,False
LINC02202,0.0,0.0,0.0,0.0,False
MIR4300HG,0.0,0.0,0.0,0.0,False
RAD51-AS1,0.0,0.0,0.0,0.0,False
ENSG00000245857,0.0,0.0,0.0,0.0,False
MEF2C-AS2,0.0,0.0,0.0,0.0,False
ENSG00000245869,0.0,0.0,0.0,0.0,False
LINC00682,0.0,0.0,0.0,0.0,False
NSMCE1-DT,0.0,0.0,0.0,0.0,False
BTG1-DT,0.0,0.0,0.0,0.0,False
SNHG6,0.0,0.0,0.0,0.0,False
SDAD1-AS1,0.0,0.0,0.0,0.0,False
SLC12A2-DT,0.0,0.0,0.0,0.0,False
LINC02273,0.0,0.0,0.0,0.0,False
SEPTIN7P14,0.0,0.0,0.0,0.0,False
RPL30-AS1,0.0,0.0,0.0,0.0,False
MINDY2-DT,0.0,0.0,0.0,0.0,False
LINC01513,0.0,0.0,0.0,0.0,False
ALDH1L1-AS2,0.0,0.0,0.0,0.0,False
RAB30-DT,0.0,0.0,0.0,0.0,False
NUDT16L2P,0.0,0.0,0.0,0.0,False
LINC02325,0.0,0.0,0.0,0.0,False
MCPH1-DT,0.0,0.0,0.0,0.0,False
ENSG00000246090,0.0,0.0,0.0,0.0,False
LINC01096,0.0,0.0,0.0,0.0,False
LINC00900,0.0,0.0,0.0,0.0,False
ENSG00000246130,0.0,0.0,0.0,0.0,False
RRS1-DT,0.0,0.0,0.0,0.0,False
KCTD21-AS1,0.0,0.0,0.0,0.0,False
ENSG00000246203,0.0,0.0,0.0,0.0,False
P4HA3-AS1,0.0,0.0,0.0,0.0,False
RETREG1-AS1,0.0,0.0,0.0,0.0,False
LINC01550,0.0,0.0,0.0,0.0,False
ENSG00000246225,0.0,0.0,0.0,0.0,False
CASC8,0.0,0.0,0.0,0.0,False
ENSG00000246250,0.0,0.0,0.0,0.0,False
UBR5-DT,0.0,0.0,0.0,0.0,False
SBF2-AS1,0.0,0.0,0.0,0.0,False
TTBK2-AS1,0.0,0.0,0.0,0.0,False
ENSG00000246308,0.0,0.0,0.0,0.0,False
ENSG00000246316,0.0,0.0,0.0,0.0,False
FAM13B-AS1,0.0,0.0,0.0,0.0,False
ENSG00000246331,0.0,0.0,0.0,0.0,False
PRR7-AS1,0.0,0.0,0.0,0.0,False
EXTL3-AS1,0.0,0.0,0.0,0.0,False
ZBED9-AS1,0.0,0.0,0.0,0.0,False
LINC02458,0.0,0.0,0.0,0.0,False
LACTB2-AS1,0.0,0.0,0.0,0.0,False
PPM1K-DT,0.0,0.0,0.0,0.0,False
GNAO1-DT,0.0,0.0,0.0,0.0,False
ZNF84-DT,0.0,0.0,0.0,0.0,False
DIAPH1-AS1,0.0,0.0,0.0,0.0,False
LINC00968,0.0,0.0,0.0,0.0,False
KLC1-AS1,0.0,0.0,0.0,0.0,False
ENSG00000246465,0.0,0.0,0.0,0.0,False
ENSG00000246477,0.0,0.0,0.0,0.0,False
FZD4-DT,0.0,0.0,0.0,0.0,False
LINC02481,0.0,0.0,0.0,0.0,False
SLCO5A1-AS1,0.0,0.0,0.0,0.0,False
SMARCAD1-DT,0.0,0.0,0.0,0.0,False
LINC02288,0.0,0.0,0.0,0.0,False
UBE2D3-AS1,0.0,0.0,0.0,0.0,False
ENSG00000246575,0.0,0.0,0.0,0.0,False
TNFRSF10A-DT,0.0,0.0,0.0,0.0,False
ENSG00000246596,0.0,0.0,0.0,0.0,False
CACNA1C-AS1,0.0,0.0,0.0,0.0,False
PICART1,0.0,0.0,0.0,0.0,False
CIBAR1-DT,0.0,0.0,0.0,0.0,False
RASSF8-AS1,0.0,0.0,0.0,0.0,False
H2AJ,0.0,0.0,0.0,0.0,False
ENSG00000246731,0.0,0.0,0.0,0.0,False
PLA2G4E-AS1,0.0,0.0,0.0,0.0,False
RGMB-AS1,0.0,0.0,0.0,0.0,False
COL25A1-DT,0.0,0.0,0.0,0.0,False
DYNC1LI2-DT,0.0,0.0,0.0,0.0,False
SORL1-AS1,0.0,0.0,0.0,0.0,False
ENSG00000246792,0.0,0.0,0.0,0.0,False
RIC3-DT,0.0,0.0,0.0,0.0,False
ENSG00000246851,0.0,0.0,0.0,0.0,False
STARD4-AS1,0.0,0.0,0.0,0.0,False
GPR176-DT,0.0,0.0,0.0,0.0,False
LINC02466,0.0,0.0,0.0,0.0,False
DNM1P35,0.0,0.0,0.0,0.0,False
CTTN-DT,0.0,0.0,0.0,0.0,False
LINC00920,0.0,0.0,0.0,0.0,False
UBAP1L,0.0,0.0,0.0,0.0,False
BRPF3-AS1,0.0,0.0,0.0,0.0,False
SOCS2-AS1,0.0,0.0,0.0,0.0,False
ENSG00000247011,0.0,0.0,0.0,0.0,False
ENSG00000247033,0.0,0.0,0.0,0.0,False
ENSG00000247049,0.0,0.0,0.0,0.0,False
PGAM5,0.0,0.0,0.0,0.0,False
BAALC-AS1,0.0,0.0,0.0,0.0,False
SNHG10,0.0,0.0,0.0,0.0,False
MIR210HG,0.0,0.0,0.0,0.0,False
ENSG00000247121,0.0,0.0,0.0,0.0,False
ENSG00000247130,0.0,0.0,0.0,0.0,False
ENSG00000247131,0.0,0.0,0.0,0.0,False
ENSG00000247134,0.0,0.0,0.0,0.0,False
ANKRD42-DT,0.0,0.0,0.0,0.0,False
CSTF3-DT,0.0,0.0,0.0,0.0,False
LINC01252,0.0,0.0,0.0,0.0,False
ENSG00000247193,0.0,0.0,0.0,0.0,False
FBXO38-DT,0.0,0.0,0.0,0.0,False
LINC01498,0.0,0.0,0.0,0.0,False
ENSG00000247228,0.0,0.0,0.0,0.0,False
UBL7-DT,0.0,0.0,0.0,0.0,False
ZBED5-AS1,0.0,0.0,0.0,0.0,False
PRKCH-AS1,0.0,0.0,0.0,0.0,False
ENSG00000247311,0.0,0.0,0.0,0.0,False
ZCCHC3,0.0,0.0,0.0,0.0,False
LY6E-DT,0.0,0.0,0.0,0.0,False
ENSG00000247324,0.0,0.0,0.0,0.0,False
ENSG00000247345,0.0,0.0,0.0,0.0,False
NUP107-DT,0.0,0.0,0.0,0.0,False
ENSG00000247372,0.0,0.0,0.0,0.0,False
TMED2-DT,0.0,0.0,0.0,0.0,False
PLUT,0.0,0.0,0.0,0.0,False
DNAJC3-DT,0.0,0.0,0.0,0.0,False
ENSG00000247402,0.0,0.0,0.0,0.0,False
ENSG00000247416,0.0,0.0,0.0,0.0,False
CARS1-AS1,0.0,0.0,0.0,0.0,False
GPRC5D-AS1,0.0,0.0,0.0,0.0,False
MIR4458HG,0.0,0.0,0.0,0.0,False
OIP5-AS1,0.0,0.0,0.0,0.0,False
SDCBPP2,0.0,0.0,0.0,0.0,False
CKMT2-AS1,0.0,0.0,0.0,0.0,False
SPTY2D1OS,0.0,0.0,0.0,0.0,False
TWF2,0.0,0.0,0.0,0.0,False
CPEB2-DT,0.0,0.0,0.0,0.0,False
MARS2,0.0,0.0,0.0,0.0,False
MTND4P12,0.0,0.0,0.0,0.0,False
LRP4-AS1,0.0,0.0,0.0,0.0,False
ENSG00000247679,0.0,0.0,0.0,0.0,False
FABP6-AS1,0.0,0.0,0.0,0.0,False
HLA-H,0.0,0.0,0.0,0.0,False
STX18-AS1,0.0,0.0,0.0,0.0,False
ARHGAP11B-DT,0.0,0.0,0.0,0.0,False
